2021-10-12,104.3
2021-10-12,68.7
2021-10-12,39.5
2021-10-12,64
2021-10-12,33.9
2021-10-12,74.7
2021-10-12,53.4
2021-10-12,14.4
2021-10-12,4.1
2021-10-12,4.9
2021-10-12,14.6
2021-10-12,52.6
2021-10-12,39.6
2021-10-12,41.5
2021-10-12,33.1
2021-10-12,12.3
2021-10-13,19.4
2021-10-13,31.4
2021-10-13,27.1
2021-10-13,14.2
2021-10-13,13.6
2021-10-13,11.9
2021-10-13,26.8
2021-10-13,57.5
2021-10-13,52.5
2021-10-13,21.6
2021-10-13,63.5
2021-10-13,36.1
2021-10-13,32.1
2021-10-13,47.5
2021-10-13,53.5
2021-10-13,45.1
2021-10-13,12.9
2021-10-13,14.2
2021-10-13,16.3
2021-10-13,20.2
2021-10-13,66.7
2021-10-13,27.4
2021-10-13,27.1
2021-10-13,20.2
2021-10-14,13.2
2021-10-14,24.9
2021-10-14,21.9
2021-10-14,25.4
2021-10-14,14.9
2021-10-14,23
2021-10-14,48.7
2021-10-14,86.3
2021-10-14,74
2021-10-14,17.7
2021-10-14,36.3
2021-10-14,51.5
2021-10-14,87.2
2021-10-14,0.1
2021-10-14,1.1
2021-10-14,13
2021-10-14,13.9
2021-10-14,57.4
2021-10-14,22.2
2021-10-14,11.5
2021-10-14,12.8
2021-10-14,32.8
2021-10-14,6
2021-10-15,17
2021-10-15,18.7
2021-10-15,26.4
2021-10-15,31.9
2021-10-15,17.9
2021-10-15,25.1
2021-10-15,39.6
2021-10-15,45
2021-10-15,53.9
2021-10-15,42.9
2021-10-15,65.2
2021-10-15,39.7
2021-10-15,50.9
2021-10-15,64.3
2021-10-15,90
2021-10-15,23.8
2021-10-15,25.5
2021-10-15,43.4
2021-10-15,23.4
2021-10-15,40.3
2021-10-15,10.4
2021-10-15,11
2021-10-15,47.3
2021-10-15,40.7
2021-10-16,36.4
2021-10-16,38.9
2021-10-16,32
2021-10-16,23.8
2021-10-16,7.9
2021-10-16,9.4
2021-10-16,23
2021-10-16,14.1
2021-10-16,21.1
2021-10-16,10.2
2021-10-16,3
2021-10-16,8.2
2021-10-16,31.9
2021-10-16,11.2
2021-10-16,31.7
2021-10-16,47.5
2021-10-16,49.2
2021-10-16,6.6
2021-10-16,18.5
2021-10-16,31.3
2021-10-16,34.7
2021-10-16,52.4
2021-10-16,47.6
2021-10-17,7.7
2021-10-17,12.7
2021-10-17,10
2021-10-17,1.1
2021-10-17,10.9
2021-10-17,15
2021-10-17,13.8
2021-10-17,16.3
2021-10-17,2.3
2021-10-17,14.7
2021-10-17,34.3
2021-10-17,10.9
2021-10-17,37.4
2021-10-17,25.4
2021-10-17,29.6
2021-10-17,32.3
2021-10-17,26.7
2021-10-17,36.8
2021-10-17,34.2
2021-10-17,28.9
2021-10-18,30.8
2021-10-18,25.8
2021-10-18,25.5
2021-10-18,29.6
2021-10-18,27
2021-10-18,34.2
2021-10-18,34.7
2021-10-18,60.6
2021-10-18,74.6
2021-10-18,27.9
2021-10-18,3
2021-10-18,31
2021-10-18,28.1
2021-10-18,60.4
2021-10-18,47.1
2021-10-18,37
2021-10-18,32.5
2021-10-18,13.3
2021-10-18,14.4
2021-10-18,16.7
2021-10-18,22.8
2021-10-18,57.5
2021-10-18,37
2021-10-18,32.5
2021-10-19,36.5
2021-10-19,20.4
2021-10-19,40.3
2021-10-19,55.4
2021-10-19,34.4
2021-10-19,49.7
2021-10-19,49.4
2021-10-19,68.8
2021-10-19,73.3
2021-10-19,36.5
2021-10-19,26.5
2021-10-19,48.3
2021-10-19,39.3
2021-10-19,64.9
2021-10-19,21.1
2021-10-19,8.9
2021-10-19,11.4
2021-10-19,16.7
2021-10-19,46.9
2021-10-19,10.7
2021-10-19,8.9
2021-10-19,49.4
2021-10-19,39.4
2021-10-19,51.3
2021-10-20,42.1
2021-10-20,30.2
2021-10-20,34.4
2021-10-20,12.5
2021-10-20,15.8
2021-10-20,9.8
2021-10-20,23
2021-10-20,28
2021-10-20,12.4
2021-10-20,6.4
2021-10-20,14.7
2021-10-20,47.9
2021-10-20,12.2
2021-10-20,11.2
2021-10-20,21.9
2021-10-20,31.9
2021-10-20,12.8
2021-10-20,16.2
2021-10-20,36.6
2021-10-20,41.9
2021-10-20,66.5
2021-10-20,29.6
2021-10-21,30.6
2021-10-21,17.2
2021-10-21,22.4
2021-10-21,23.1
2021-10-21,25.3
2021-10-21,30.8
2021-10-21,38.2
2021-10-21,47.7
2021-10-21,56.6
2021-10-21,69.4
2021-10-21,34.2
2021-10-21,50.4
2021-10-21,50.2
2021-10-21,13.7
2021-10-21,44.3
2021-10-21,29.7
2021-10-21,49.9
2021-10-21,40.3
2021-10-21,47.5
2021-10-21,54.6
2021-10-21,54.7
2021-10-21,40.3
2021-10-21,40.4
2021-10-21,39.2
2021-10-22,39.2
2021-10-22,30.7
2021-10-22,19.4
2021-10-22,17
2021-10-22,8
2021-10-22,20.3
2021-10-22,17.9
2021-10-22,32.9
2021-10-22,51.8
2021-10-22,65
2021-10-22,75.4
2021-10-22,71.6
2021-10-22,58.3
2021-10-22,45.6
2021-10-22,48.9
2021-10-22,48.9
2021-10-22,49.5
2021-10-22,59.4
2021-10-22,34.7
2021-10-22,191.4
2021-10-22,62.6
2021-10-22,29.6
2021-10-22,33.7
2021-10-22,38.7
2021-10-23,49.2
2021-10-23,46.6
2021-10-23,48.8
2021-10-23,72.7
2021-10-23,42.7
2021-10-23,27
2021-10-23,13.5
2021-10-23,19.6
2021-10-23,39.4
2021-10-23,18
2021-10-23,51.8
2021-10-23,51.1
2021-10-23,45.4
2021-10-23,20.9
2021-10-23,44.5
2021-10-23,20.2
2021-10-23,25.2
2021-10-23,18.8
2021-10-23,24.5
2021-10-23,22.6
2021-10-23,30.7
2021-10-23,24.6
2021-10-23,36
2021-10-23,27.5
2021-10-24,36.2
2021-10-24,39.2
2021-10-24,32.8
2021-10-24,43.9
2021-10-24,35.9
2021-10-24,36.2
2021-10-24,41.5
2021-10-24,51.5
2021-10-24,68
2021-10-24,75.9
2021-10-24,69
2021-10-24,62.7
2021-10-24,12.9
2021-10-24,56.8
2021-10-24,51.7
2021-10-24,38.7
2021-10-24,50.9
2021-10-24,38.4
2021-10-24,27.3
2021-10-24,14.9
2021-10-24,15.7
2021-10-24,8.3
2021-10-24,20.5
2021-10-24,39.3
2021-10-25,60.3
2021-10-25,29.4
2021-10-25,30.1
2021-10-25,52.1
2021-10-25,23.2
2021-10-25,39
2021-10-25,35.9
2021-10-25,50.6
2021-10-25,57
2021-10-25,48.5
2021-10-25,52.9
2021-10-25,44.3
2021-10-25,19.7
2021-10-25,39
2021-10-25,10.1
2021-10-25,6.4
2021-10-25,66
2021-10-25,43.4
2021-10-25,41.8
2021-10-25,50.8
2021-10-25,40.7
2021-10-25,37.1
2021-10-25,31.4
2021-10-26,28.4
2021-10-26,27.7
2021-10-26,8.2
2021-10-26,23.2
2021-10-26,21.5
2021-10-26,28
2021-10-26,24.6
2021-10-26,52.8
2021-10-26,63.7
2021-10-26,71.7
2021-10-26,58.2
2021-10-26,65.9
2021-10-26,25.8
2021-10-26,58.7
2021-10-26,83.7
2021-10-26,77
2021-10-26,80.4
2021-10-26,63
2021-10-26,44.2
2021-10-26,36.4
2021-10-26,15.7
2021-10-26,16.9
2021-10-26,10.1
2021-10-27,14
2021-10-27,12.1
2021-10-27,12.1
2021-10-27,12.4
2021-10-27,12.5
2021-10-27,32.6
2021-10-27,43.9
2021-10-27,46.4
2021-10-27,41.6
2021-10-27,70.7
2021-10-27,42.3
2021-10-27,45.8
2021-10-27,29.6
2021-10-27,31.6
2021-10-27,50.2
2021-10-27,41.4
2021-10-27,66.1
2021-10-27,86.8
2021-10-27,36.4
2021-10-27,27.5
2021-10-27,58
2021-10-27,38.7
2021-10-27,39.7
2021-10-27,61.1
2021-10-28,12.4
2021-10-28,17.6
2021-10-28,43.5
2021-10-28,25
2021-10-28,25.6
2021-10-28,21.6
2021-10-28,27.3
2021-10-28,47.1
2021-10-28,72.4
2021-10-28,93.7
2021-10-28,49.1
2021-10-28,59.6
2021-10-28,41.6
2021-10-28,56
2021-10-28,78.1
2021-10-28,19.6
2021-10-28,18
2021-10-28,23.5
2021-10-28,20.1
2021-10-28,38.7
2021-10-28,35.9
2021-10-28,13.9
2021-10-28,46.5
2021-10-29,22.4
2021-10-29,13.8
2021-10-29,29.3
2021-10-29,24.7
2021-10-29,21.3
2021-10-29,20.5
2021-10-29,34.5
2021-10-29,45.6
2021-10-29,63.9
2021-10-29,57.3
2021-10-29,64.2
2021-10-29,71.3
2021-10-29,22.1
2021-10-29,62.1
2021-10-29,69.4
2021-10-29,64.3
2021-10-29,60.5
2021-10-29,23.7
2021-10-29,38.5
2021-10-29,24.6
2021-10-29,22.2
2021-10-29,50.2
2021-10-29,44
2021-10-30,25.3
2021-10-30,23.8
2021-10-30,31.4
2021-10-30,29.6
2021-10-30,17.4
2021-10-30,21.1
2021-10-30,25.2
2021-10-30,36.2
2021-10-30,52.1
2021-10-30,85.6
2021-10-30,45
2021-10-30,21.1
2021-10-30,41.7
2021-10-30,63.7
2021-10-30,38.9
2021-10-30,15.8
2021-10-30,7
2021-10-30,11.5
2021-10-30,16
2021-10-30,19.1
2021-10-30,16.6
2021-10-30,23.6
2021-10-30,29
2021-10-31,46.4
2021-10-31,33.7
2021-10-31,39.4
2021-10-31,22.5
2021-10-31,32.8
2021-10-31,14.8
2021-10-31,30.9
2021-10-31,18.5
2021-10-31,12.4
2021-10-31,15.4
2021-10-31,19.8
2021-10-31,4.5
2021-10-31,12.6
2021-10-31,12.7
2021-10-31,25
2021-10-31,24.2
2021-10-31,30.1
2021-10-31,25.7
2021-10-31,20.6
2021-10-31,30.2
2021-10-31,26.8
2021-10-31,22.8
2021-10-31,29.6
2021-11-01,32.8
2021-11-01,24.3
2021-11-01,27.1
2021-11-01,30.8
2021-11-01,33
2021-11-01,29
2021-11-01,31.1
2021-11-01,36.3
2021-11-01,34.1
2021-11-01,34.1
2021-11-01,26.6
2021-11-01,13.2
2021-11-01,36.8
2021-11-01,36.8
2021-11-01,19.4
2021-11-01,7.1
2021-11-01,13
2021-11-01,4.4
2021-11-01,9.6
2021-11-01,20.1
2021-11-01,29.8
2021-11-01,57
2021-11-01,31.5
2021-11-01,32.4
2021-11-02,33.4
2021-11-02,21.2
2021-11-02,26
2021-11-02,19.5
2021-11-02,38.5
2021-11-02,28.9
2021-11-02,49.8
2021-11-02,66
2021-11-02,69.6
2021-11-02,65.3
2021-11-02,23.8
2021-11-02,25.3
2021-11-02,29.1
2021-11-02,35.7
2021-11-02,42.8
2021-11-02,11.7
2021-11-02,28.5
2021-11-02,6.9
2021-11-02,15.9
2021-11-02,12.8
2021-11-02,8.5
2021-11-02,42.4
2021-11-02,26.9
2021-11-02,13
2021-11-03,4.8
2021-11-03,6.2
2021-11-03,19.3
2021-11-03,16.3
2021-11-03,22.6
2021-11-03,29.3
2021-11-03,31.1
2021-11-03,39.5
2021-11-03,35.3
2021-11-03,34.5
2021-11-03,32
2021-11-03,19
2021-11-03,29.5
2021-11-03,4.2
2021-11-03,39.9
2021-11-03,44.7
2021-11-03,10.2
2021-11-03,17.9
2021-11-03,15.6
2021-11-03,15.8
2021-11-03,11.2
2021-11-03,42.3
2021-11-03,36.9
2021-11-03,43.3
2021-11-04,21.9
2021-11-04,19.3
2021-11-04,16.6
2021-11-04,18.3
2021-11-04,36.3
2021-11-04,50.8
2021-11-04,61
2021-11-04,60.1
2021-11-04,46.1
2021-11-04,31.5
2021-11-04,19.6
2021-11-04,51.1
2021-11-04,28.9
2021-11-04,40.9
2021-11-04,20
2021-11-04,9.7
2021-11-04,33.2
2021-11-04,48.7
2021-11-04,69.9
2021-11-04,41.4
2021-11-04,41.4
2021-11-04,39
2021-11-04,52.5
2021-11-04,42
2021-11-05,32.6
2021-11-05,34.6
2021-11-05,13.5
2021-11-05,13.5
2021-11-05,29.5
2021-11-05,38.4
2021-11-05,43.8
2021-11-05,44.1
2021-11-05,48.7
2021-11-05,30.4
2021-11-05,12.8
2021-11-05,16.8
2021-11-05,21.2
2021-11-05,28.2
2021-11-05,41.9
2021-11-05,50.6
2021-11-05,67.5
2021-11-05,45
2021-11-05,28.6
2021-11-06,30.5
2021-11-06,30.4
2021-11-06,26.4
2021-11-06,25.2
2021-11-06,26.4
2021-11-06,30.8
2021-11-06,53.1
2021-11-06,54.9
2021-11-06,38.9
2021-11-06,39.7
2021-11-06,35.4
2021-11-06,24.7
2021-11-06,52.5
2021-11-06,35.4
2021-11-06,14.3
2021-11-06,19
2021-11-06,22.2
2021-11-06,28
2021-11-06,41.9
2021-11-06,36
2021-11-06,36
2021-11-06,31.3
2021-11-06,41
2021-11-06,40.1
2021-11-07,40.1
2021-11-07,49
2021-11-07,48.2
2021-11-07,36.1
2021-11-07,35.1
2021-11-07,42.3
2021-11-07,41.4
2021-11-07,48.2
2021-11-07,35.2
2021-11-07,15.2
2021-11-07,26.9
2021-11-07,39.2
2021-11-07,45.4
2021-11-07,58.5
2021-11-07,19.6
2021-11-07,25.9
2021-11-07,22.9
2021-11-07,24.7
2021-11-07,25.6
2021-11-07,18.1
2021-11-07,27.5
2021-11-07,46.9
2021-11-07,38.6
2021-11-07,31.4
2021-11-08,29.5
2021-11-08,29.5
2021-11-08,42.5
2021-11-08,24.3
2021-11-08,39.9
2021-11-08,39.9
2021-11-08,38.9
2021-11-08,44.7
2021-11-08,42.8
2021-11-08,45.8
2021-11-08,45.4
2021-11-08,36
2021-11-08,30.8
2021-11-08,30.8
2021-11-08,38.1
2021-11-08,37
2021-11-08,46.9
2021-11-08,75.7
2021-11-08,20.7
2021-11-08,22.6
2021-11-08,36.1
2021-11-08,41.6
2021-11-08,30.8
2021-11-08,38.9
2021-11-09,56.2
2021-11-09,58.4
2021-11-09,33.3
2021-11-09,36.3
2021-11-09,39
2021-11-09,41.4
2021-11-09,43.7
2021-11-09,54
2021-11-09,40.4
2021-11-09,19.1
2021-11-09,24.4
2021-11-09,25
2021-11-09,25.4
2021-11-09,25.8
2021-11-09,32.8
2021-11-09,43.3
2021-11-09,44
2021-11-09,35.4
2021-11-09,36.5
2021-11-09,32.6
